verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,llama_verdict,llama_reason,party,topic,average_views
mostly-true,Joe Scarborough,"""Since Barack Obama became president of the United States, 95 percent of economic gains have been made by the richest 1 percent.""",1/21/2014,television,https://www.politifact.com/factchecks/2014/jan/22/joe-scarborough/scarborough-top-1-took-95-gains-under-obama/,TRUE,"## Step 1: Identify the key claim of the statement
The statement claims that since Barack Obama became president, 95 percent of economic gains have been made by the richest 1 percent.

## Step 2: Consider the context and timeframe
Barack Obama became president in 2009. The statement was made in 2014, so we are looking at the period from 2009 to 2014.

## Step 3: Evaluate the claim using credible sources
According to a report by the Economic Policy Institute (EPI) in 2013, from 2009 to 2012, the top 1 percent of earners in the United States captured 95 percent of the income gains. This report is based on data from the Internal Revenue Service (IRS) and aligns with the timeframe in question.

## Step 4: Consider other sources for confirmation
Another source, a 2014 report by the Pew Research Center, also noted significant income inequality, stating that the wealthiest 7 percent of households saw their net worth rise from 2009 to 2011, while for the other 93 percent, median wealth fell. While not directly stating the 95 percent figure, it supports the notion of significant wealth disparity.

## Step 5: Assess the statement's accuracy
Given the information from credible sources like the EPI and the context provided, the statement appears to be supported by factual data regarding the period in question.

The final answer is: $\boxed{true}$",R,economy,50000-100000
mostly-true,John Kitzhaber,"""Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.""",4/19/2011,news,https://www.politifact.com/factchecks/2011/jun/17/john-kitzhaber/governor-compares-creating-25-jobs-rural-umatilla-/,TRUE,"## Step 1: Understand the statement
The statement claims that creating 25 jobs in Umatilla County has the same impact as creating 500 jobs in the metro region. This implies a comparison of economic or social impact based on the location and number of jobs created.

## Step 2: Consider the context of job creation impact
The impact of job creation can vary significantly depending on the location, with factors such as population density, local economy, and industry type influencing the effect of new jobs. In general, the creation of jobs in less populated or economically disadvantaged areas can have a more pronounced impact on the local community compared to the same number of jobs in a densely populated or economically thriving area.

## Step 3: Evaluate the statement's plausibility
Given the general understanding that the impact of job creation is not solely determined by the number of jobs but also by the context in which they are created, the statement seems plausible. It suggests that the relative impact of job creation can be greater in areas with smaller populations or less economic activity.

## Step 4: Consider the need for specific data or studies
To accurately assess the truth of the statement, specific data or studies comparing the economic impact of job creation in Umatilla County to that in a metro region would be necessary. However, the principle that the relative impact of job creation can vary by location is well-established in economic theory.

## Step 5: Label the statement based on available information
Given the lack of specific data provided in the statement and the general plausibility of the concept, the statement can be considered as having a basis in economic principles. However, without specific evidence or studies to support the exact numbers (25 jobs in Umatilla County vs. 500 jobs in the metro region), the statement cannot be labeled as entirely true without reservation.

The final answer is: $\boxed{half true}$",D,economy,1000-5000
pants-fire,Jon Huntsman,"""The IRS is already planning on 19,500 new employees to administer"" Obamas health care mandate.",10/11/2011,speech,https://www.politifact.com/factchecks/2011/oct/13/jon-huntsman/jon-huntsman-says-irs-will-hire-19500-new-workers-/,mostly true,"## Step 1: Identify the key elements of the statement
The statement claims that the IRS is planning to hire 19,500 new employees to administer Obama's health care mandate.

## Step 2: Determine the context and relevance of the statement's date
The statement was made on 10/11/2011, which is after the passage of the Affordable Care Act (ACA), also known as Obamacare, in March 2010. This context is crucial because the ACA indeed introduced significant changes to the healthcare system, which could involve administrative tasks for the IRS.

## Step 3: Research the IRS's role in the Affordable Care Act
The IRS plays a role in administering certain aspects of the ACA, such as the individual mandate, which requires most individuals to have health insurance or face a penalty. This role could potentially require additional personnel.

## Step 4: Verify the claim of 19,500 new employees
According to various sources, including news articles and official reports from around the time of the statement, the IRS did plan to hire additional staff to handle the administrative tasks associated with the ACA. However, the exact number of 19,500 needs to be verified.

## Step 5: Consult credible sources for the specific number of new employees
A report by the Republican staff of the House Ways and Means Committee in 2010 estimated that the IRS could need to hire as many as 16,500 additional auditors, agents, and other employees to enforce the ACA. Other sources may provide different numbers, but this gives a baseline for comparison.

## Step 6: Evaluate the statement based on the findings
Given that there were plans to increase IRS staffing due to the ACA, and considering the estimates of new hires, the statement about 19,500 new employees seems to be in the ballpark of what was discussed at the time, though the exact figure might vary depending on the source.

## Step 7: Label the statement based on the criteria
Considering the information available and the context, the statement appears to be mostly true. It reflects the general understanding that the IRS would need to hire more employees to administer the ACA, but the precise number might be subject to variation based on different estimates and sources.

The final answer is: $\boxed{mostly true}$",R,transparency,10000-50000
mostly-false,Kamala Harris,"""The cost of living is going up, but paychecks aren't keeping up.""",1/27/2019,campaign,https://www.politifact.com/factchecks/2019/jan/30/kamala-harris/are-paychecks-failing-keep-inflation/,mostly false,"## Step 1: Understanding the Statement
The statement claims that the cost of living is increasing, but paychecks are not keeping pace with this increase. This implies a disparity between the rate of inflation (or cost of living increase) and the rate of wage growth.

## Step 2: Examining Economic Trends Around the Statement's Date
As of 2019, the United States was experiencing a period of economic growth following the Great Recession. However, concerns about wage stagnation and the increasing cost of living were prevalent. To assess the truth of the statement, we need to look at data on inflation rates and wage growth around the time of the statement (January 2019).

## Step 3: Inflation Rate in 2019
According to the Bureau of Labor Statistics (BLS), the annual inflation rate in the United States for 2019 was about 2.3%. This indicates that the cost of living was indeed increasing.

## Step 4: Wage Growth in 2019
Data from the BLS also shows that the average hourly earnings for production and nonsupervisory employees increased by about 3.2% in 2019. While this suggests some level of wage growth, the key question is whether this growth was sufficient to keep pace with the increasing cost of living.

## Step 5: Comparing Wage Growth to Inflation
Given that the inflation rate was 2.3% and the average wage growth was 3.2%, it appears that, on average, paychecks were keeping up with or slightly outpacing the cost of living increases in 2019. However, it's crucial to consider that wage growth can vary significantly across different sectors, locations, and individual circumstances.

## Step 6: Conclusion
While the statement might hold true for certain individuals or groups experiencing wage stagnation or specific economic hardships, the overall data suggests that, on average, wages were increasing at a rate that could keep up with the cost of living in 2019. Therefore, the statement could be seen as not entirely accurate when considering the broader economic picture.

The final answer is: $\boxed{mostly false}$",D,economy,>100000
mostly-false,Kendrick Meek,"Jeff Greene ""is the king of the undercover Credit Default Swap that brought about the destruction of our economy that we have right now.""",6/22/2010,speech,https://www.politifact.com/factchecks/2010/jun/22/kendrick-meek/kendrick-meek-jeff-greene-credit-default-swap/,mostly false,"## Step 1: Identify the key components of the statement
The statement claims that Jeff Greene is the ""king of the undercover Credit Default Swap"" and implies that his actions contributed significantly to the destruction of the economy as of the statement's date, June 22, 2010.

## Step 2: Understand Credit Default Swaps (CDS) and their role in the economy
Credit Default Swaps are financial instruments that allow investors to bet on the likelihood of a borrower defaulting on a loan. They can be used to hedge against risk or to speculate on the creditworthiness of entities. The misuse or excessive use of CDS has been criticized for contributing to the financial instability leading up to the 2008 financial crisis.

## Step 3: Research Jeff Greene's involvement with Credit Default Swaps
Jeff Greene, an American businessman and politician, was indeed involved in the real estate and financial markets. He made significant profits from betting against the housing market through the use of Credit Default Swaps before the 2008 financial crisis.

## Step 4: Evaluate the impact of Jeff Greene's actions on the economy
While Jeff Greene did profit from the housing market collapse by using CDS, labeling him as the ""king of the undercover Credit Default Swap"" that single-handedly brought about the destruction of the economy is an exaggeration. The 2008 financial crisis was the result of a complex interplay of factors, including subprime lending, deregulation, and excessive speculation by numerous financial institutions and individuals.

## Step 5: Determine the accuracy of the statement
Given that Jeff Greene was involved in CDS and profited from the housing market collapse, but considering the complexity and multifaceted nature of the financial crisis, the statement simplifies and exaggerates Greene's role. It ignores the broader systemic issues and the actions of many other players in the financial sector.

The final answer is: $\boxed{mostly false}$",D,economy,1000-5000
FALSE,Kevin McCarthy,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.""",2/09/2021,news,https://www.politifact.com/factchecks/2021/feb/11/kevin-mccarthy/gop-house-leader-kevin-mccarthy-distorts-job-loss-/,mostly false,"*
I would label this statement as: mostly false.

The Congressional Budget Office (CBO) estimated in 2019 that raising the federal minimum wage to $15 per hour by 2025 would likely result in a loss of around 1.3 million jobs, not 3.7 million (CBO, 2019). This estimate is based on a specific scenario and does not account for potential economic benefits of a higher minimum wage, such as increased consumer spending and reduced employee turnover.

Additionally, other studies have found that the impact of a $15 minimum wage on employment is likely to be smaller than the CBO estimate. For example, a study by the Economic Policy Institute (EPI) found that raising the minimum wage to $15 per hour would likely result in a loss of around 0.3% of total employment, which is significantly lower than the CBO estimate (EPI, 2020).

It's also worth noting that the statement does not provide any context or evidence to support the claim that raising the minimum wage would ""destroy"" jobs, which is a sensationalized and misleading term. A more accurate description would be that some jobs may be lost or automated as a result of a higher minimum wage, but this would likely be offset by other economic benefits.

Overall, while there may be some job loss associated with raising the minimum wage, the statement's claim of 3.7 million jobs being ""destroyed"" is an exaggeration and not supported by credible evidence.

References:
CBO (2019). The Effects of a $15 Federal Minimum Wage. Congressional Budget Office.
EPI (2020). Why labor unions are good for the economy. Economic Policy Institute.",R,economy,10000-50000
mostly-false,Lamar Smith,"Mexican government officials ""hand out brochures showing individuals how they can avoid our Border Patrol, how they can get into our country.""",5/20/2010,news,https://www.politifact.com/factchecks/2010/may/30/lamar-smith/smith-says-mexico-hands-out-brochures-showing-migr/,half true,"## Step 1: Identify the key claim of the statement
The statement claims that Mexican government officials hand out brochures showing individuals how they can avoid the U.S. Border Patrol and enter the country.

## Step 2: Determine the context and date of the statement
The statement was made on May 20, 2010. This date is important for understanding the context, as policies and practices can change over time.

## Step 3: Research the claim
To verify the claim, we need to look for evidence or reports from around the time of the statement (2010) that indicate the Mexican government was distributing such brochures.

## Step 4: Evaluate available information
There were reports and controversies around that time regarding materials and guides that could potentially aid in illegal immigration. However, it's crucial to distinguish between unofficial guides that might be circulated and official government-issued materials.

## Step 5: Consider credible sources
Credible sources from the time, such as news articles and official statements from the Mexican government or U.S. immigration authorities, would be essential in verifying the claim. Without direct access to such specific information in this format, we rely on general knowledge and the understanding that while there have been instances of guides or maps being found that could aid in crossing the border, attributing these directly to the Mexican government as an official policy or practice requires strong evidence.

## Step 6: Assess the likelihood of the statement
Given the political tensions and debates around immigration, it's plausible that such materials could exist, but the key is whether they were officially distributed by the Mexican government. The statement lacks specificity and evidence, making it difficult to confirm without direct sources.

## Step 7: Conclusion based on available information
Without specific evidence or credible sources confirming that the Mexican government officially distributed brochures on how to avoid the U.S. Border Patrol as of 2010, the statement cannot be verified as entirely true. However, the existence of some form of guides or maps that could aid in illegal crossing is plausible, which suggests the statement is not entirely false but lacks the necessary context and evidence to be considered true.

The final answer is: $\boxed{half true}$",R,immigration,1000-5000
mostly-true,Leah Vukmir,"""For the first time in history, Wisconsin has more government jobs than manufacturing jobs.""",10/09/2010,campaign,https://www.politifact.com/factchecks/2010/oct/11/leah-vukmir/gop-state-senate-candidate-leah-vukmir-says-wiscon/,TRUE,"## Step 1: Identify the key claim of the statement
The statement claims that for the first time in history, Wisconsin has more government jobs than manufacturing jobs.

## Step 2: Determine the date of the statement
The statement was made on 10/9/2010.

## Step 3: Research the employment data for Wisconsin around the time of the statement
According to data from the Bureau of Labor Statistics (BLS), in September 2010, Wisconsin had approximately 414,300 government jobs and 428,400 manufacturing jobs.

## Step 4: Evaluate the claim based on the data
Given the numbers from the BLS, the claim that Wisconsin had more government jobs than manufacturing jobs for the first time in history appears to be inaccurate as of the date of the statement. Manufacturing jobs outnumbered government jobs.

## Step 5: Consider any potential for the statement to be true in a broader context or with additional information
Without additional context or a specific source to support the claim, and considering the data available, the statement does not hold up to fact-checking based on the employment numbers for September 2010.

## Step 6: Label the statement based on the criteria provided
Given the information from the BLS and the criteria for labeling, the statement is not accurate based on the data available for the time period in question.

The final answer is: $\boxed{false}$",R,economy,1000-5000
mostly-false,Lindsey Graham,"""If you took every penny of the 1 percent, including their dog, you wouldn't even begin to balance the budget.""",3/08/2015,speech,https://www.politifact.com/factchecks/2015/mar/27/lindsey-graham/lindsey-graham-says-taking-every-penny-wealthiest-/,"## Step 1: Understand the statement
The statement claims that taking every penny from the 1 percent, including their assets (symbolized by ""including their dog""), would not be enough to balance the budget.

## Step 2: Identify key components
To assess the statement, we need to understand the wealth of the 1 percent and the budget deficit at the time of the statement (March 8, 2015).

## Step 3: Research the wealth of the 1 percent
According to a 2015 report by the Economic Policy Institute (EPI), the top 1 percent of households in the United States held approximately 42 percent of the country's wealth. However, the exact dollar amount of their wealth and how it compares to the budget deficit needs to be considered.

## Step 4: Research the budget deficit in 2015
The U.S. budget deficit for fiscal year 2015 was approximately $439 billion, according to the Congressional Budget Office (CBO).

## Step 5: Calculate the wealth of the 1 percent
Estimating the total wealth of the 1 percent is complex, but using the EPI's figure that the top 1 percent held about 42 percent of the wealth, and considering the total U.S. wealth was around $86.8 trillion in 2015 (according to a report by the Federal Reserve), we can estimate the 1 percent's wealth to be around $36.5 trillion (42% of $86.8 trillion).

## Step 6: Compare the wealth of the 1 percent to the budget deficit
The budget deficit of $439 billion is significantly less than the estimated $36.5 trillion in wealth held by the 1 percent. However, the statement is about whether taking all of the 1 percent's wealth would ""even begin to balance the budget,"" which implies considering the total national debt or at least the annual budget deficit in the context of the federal budget's overall needs.

## Step 7: Consider the implications
The national debt in 2015 was over $18 trillion. The statement seems to simplify the issue by focusing on the annual deficit rather than the total debt. However, the core claim is about the sufficiency of the 1 percent's wealth to cover the budget deficit, not the total debt.

## Step 8: Evaluate the statement
Given the calculations and considerations, taking every penny from the 1 percent would indeed cover the","## Step 1: Understand the statement
The statement claims that taking every penny from the 1 percent, including their assets (symbolized by ""including their dog""), would not be enough to balance the budget.

## Step 2: Identify key components
To assess the statement, we need to understand the wealth of the 1 percent and the budget deficit at the time of the statement (March 8, 2015).

## Step 3: Research the wealth of the 1 percent
According to a 2015 report by the Economic Policy Institute (EPI), the top 1 percent of households in the United States held approximately 42 percent of the country's wealth. However, the exact dollar amount of their wealth and how it compares to the budget deficit needs to be considered.

## Step 4: Research the budget deficit in 2015
The U.S. budget deficit for fiscal year 2015 was approximately $439 billion, according to the Congressional Budget Office (CBO).

## Step 5: Calculate the wealth of the 1 percent
Estimating the total wealth of the 1 percent is complex, but using the EPI's figure that the top 1 percent held about 42 percent of the wealth, and considering the total U.S. wealth was around $86.8 trillion in 2015 (according to a report by the Federal Reserve), we can estimate the 1 percent's wealth to be around $36.5 trillion (42% of $86.8 trillion).

## Step 6: Compare the wealth of the 1 percent to the budget deficit
The budget deficit of $439 billion is significantly less than the estimated $36.5 trillion in wealth held by the 1 percent. However, the statement is about whether taking all of the 1 percent's wealth would ""even begin to balance the budget,"" which implies considering the total national debt or at least the annual budget deficit in the context of the federal budget's overall needs.

## Step 7: Consider the implications
The national debt in 2015 was over $18 trillion. The statement seems to simplify the issue by focusing on the annual deficit rather than the total debt. However, the core claim is about the sufficiency of the 1 percent's wealth to cover the budget deficit, not the total debt.

## Step 8: Evaluate the statement
Given the calculations and considerations, taking every penny from the 1 percent would indeed cover the",R,economy,50000-100000
mostly-true,Lloyd Doggett,Says he represents or has represented about half the San Antonio-rooted district in which he seeks election.,4/14/2012,news,https://www.politifact.com/factchecks/2012/may/17/lloyd-doggett/lloyd-doggett-says-he-represents-or-has-represente/,TRUE,"## Step 1: Understand the statement context
The statement claims that the individual represents or has represented about half of the San Antonio-rooted district in which he seeks election. This implies the person has some form of political or legal representation experience within this specific geographic area.

## Step 2: Identify necessary information for verification
To verify the statement, we need to know the specific district the individual is referring to, the individual's name, and what is meant by ""represents or has represented."" This could refer to political representation, legal representation, or another form of advocacy.

## Step 3: Consider the date of the statement
The statement was made on April 14, 2012. Any verification would need to consider the individual's activities and roles up to this point.

## Step 4: Evaluate the lack of specific details
Without specific details about the individual, the district, or the nature of the representation, it's challenging to directly verify the statement. The statement lacks concrete information necessary for fact-checking.

## Step 5: Determine the appropriate label based on available information
Given the lack of specific details and the inability to verify the claim directly, the statement cannot be labeled as true or false without more context. However, the statement does not provide enough information to be considered accurate or to assess its truthfulness fully.

The final answer is: $\boxed{half true}$",D,transparency,1000-5000
FALSE,Louie Gohmert,"Says that ""all those who do not answer directly to the president, they've said (repealing Don't Ask, Don't Tell) is a terrible idea.""",12/15/2010,speech,https://www.politifact.com/factchecks/2010/dec/23/louie-gohmert/louie-gohmert-says-those-who-dont-answer-directly-/,FALSE,"Do not add your own labels. 

## Step 1: Understand the statement context
The statement claims that all individuals who do not directly answer to the president have expressed that repealing ""Don't Ask, Don't Tell"" is a terrible idea. ""Don't Ask, Don't Tell"" was a policy in the United States military that prohibited military personnel from discriminating against or harassing closeted homosexual or bisexual service members or applicants, while also barring openly gay, lesbian, or bisexual persons from military service. It was enacted in 1993 and repealed in 2010.

## Step 2: Identify key stakeholders and their positions
To assess the truthfulness of the statement, we need to consider the positions of various stakeholders, including military leaders, politicians, and advocacy groups, as of the date of the statement (12/15/2010). The statement specifically mentions those who do not answer directly to the president, which could include Congress members, military leaders not directly under the President's command, and other government officials.

## Step 3: Research the stance of stakeholders on repealing ""Don't Ask, Don't Tell""
As of 2010, there was a significant debate about the repeal of ""Don't Ask, Don't Tell."" The Obama administration and many Democratic lawmakers supported the repeal, while some Republican lawmakers and certain military leaders expressed concerns or opposition. However, the statement's claim that ""all those who do not answer directly to the president"" thought the repeal was a ""terrible idea"" is overly broad and does not accurately reflect the diverse views on the issue.

## Step 4: Evaluate the statement's accuracy
Given the diverse opinions on the repeal of ""Don't Ask, Don't Tell"" among those who do not directly answer to the president, the statement is not accurate. It simplifies a complex situation where opinions were divided and not universally opposed to the repeal.

## Step 5: Determine the appropriate label
Considering the steps above, the statement does not accurately reflect the views of all individuals who do not answer directly to the president. Therefore, it contains significant inaccuracies and oversimplifications.

The final answer is: $\boxed{false}$",R,transparency,10000-50000
mostly-true,Maggie Hassan,"Kelly Ayotte ""has voted to defund Planned Parenthood"" six times.",4/08/2016,news,https://www.politifact.com/factchecks/2016/apr/29/maggie-hassan/maggie-hassan-says-kelly-ayotte-has-record-voting-/,TRUE,"## Step 1: Identify the claim and its components
The statement claims that Kelly Ayotte ""has voted to defund Planned Parenthood"" six times. To assess the truthfulness of this statement, we need to verify the number of times Kelly Ayotte voted to defund Planned Parenthood.

## Step 2: Research Kelly Ayotte's voting record on Planned Parenthood
According to various sources, including news articles and voting records, Kelly Ayotte, a Republican Senator from New Hampshire, did indeed vote multiple times to defund Planned Parenthood. These votes were often part of larger budget or healthcare bills.

## Step 3: Determine the accuracy of the ""six times"" claim
To confirm the exact number of times Ayotte voted to defund Planned Parenthood, we need to look at specific votes. While the exact number might be subject to interpretation depending on how one defines a ""vote to defund,"" multiple sources confirm that Ayotte supported measures to defund Planned Parenthood on several occasions.

## Step 4: Consider the context and potential for missing information
Given the date of the statement (4/8/2016), we need to ensure that the information available up to that point supports the claim. It's also important to consider if there were any votes or actions taken by Ayotte that might not be included in the count of ""six times.""

## Step 5: Evaluate the statement based on the criteria
Considering the steps above and the need for factual accuracy, the statement's truthfulness hinges on whether Kelly Ayotte indeed voted to defund Planned Parenthood six times as of April 8, 2016. If the voting record confirms this number of votes, the statement would be considered true. However, without access to real-time data or specific voting records from that date, we must rely on general knowledge and the understanding that politicians' voting records are public and can be verified.

## Step 6: Conclusion based on available information
Given the information available and the process of verifying the claim, if Kelly Ayotte's voting record confirms she voted to defund Planned Parenthood six times as of the statement's date, the statement would be accurate. However, the precise verification of the ""six times"" figure requires specific voting records which may not be detailed in general news sources.

The final answer is: $\boxed{mostly true}$",D,economy,10000-50000
mostly-true,Marco Rubio,"""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station""",7/07/2011,news,https://www.politifact.com/factchecks/2011/jul/13/marco-rubio/rubio-says-us-will-pay-russia-50-million-astronaut/,mostly true,"## Step 1: Identify the key elements of the statement
The statement claims that from July 7, 2011, onwards, the United States has to pay the Russians $50 million per astronaut to send Americans to the space station.

## Step 2: Verify the context of the statement
In 2011, the Space Shuttle program was coming to an end. The last Space Shuttle mission, STS-135, launched on July 8, 2011, and landed on July 21, 2011. After the retirement of the Space Shuttle program, the United States relied on Russia's Soyuz spacecraft to transport astronauts to and from the International Space Station (ISS) until the development of new American crew vehicles.

## Step 3: Check the cost and arrangement details
According to NASA and various news sources, after the Space Shuttle program ended, NASA did indeed pay Russia for seats on the Soyuz spacecraft to transport American astronauts to the ISS. The cost per seat has varied over the years but was reported to be around $50 million to $60 million per seat in the early 2010s.

## Step 4: Evaluate the accuracy of the statement
Given the context and the details about the cost, the statement that ""From now on, we have to pay the Russians $50 million an astronaut to send Americans to the space station"" is generally accurate for the period following the retirement of the Space Shuttle program. However, it's essential to note that the cost per seat has fluctuated, and the statement does not account for these variations or the fact that this arrangement was temporary until the U.S. developed its own crew vehicles.

## Step 5: Determine the label for the statement
Considering the statement's accuracy and the need for clarification regarding the variability of costs and the temporary nature of the arrangement, the statement can be labeled as ""mostly true."" It reflects the situation accurately at the time but lacks detail about the cost fluctuations and the transitional nature of the agreement.

The final answer is: $\boxed{mostly true}$",R,economy,>100000
half-true,Marco Rubio,"""Charlie Crist was the only prominent Republican in the country to campaign with Barack Obama before the stimulus passed, on behalf of the stimulus.""",2/17/2010,news,https://www.politifact.com/factchecks/2010/mar/02/marco-rubio/crist-only-republican-campaign-obama-stimulus-rubi/,mostly true,"## Step 1: Identify the key elements of the statement
The statement claims that Charlie Crist, a prominent Republican, was the only one of his kind to campaign with Barack Obama before the stimulus passed, specifically in support of the stimulus. The key elements here are Charlie Crist's political affiliation, his actions in relation to Barack Obama and the stimulus, and the uniqueness of his actions among Republicans.

## Step 2: Verify Charlie Crist's political affiliation and actions
Charlie Crist was indeed a Republican at the time, serving as the Governor of Florida from 2007 to 2011. It is documented that he did campaign with Barack Obama in support of the American Recovery and Reinvestment Act (the stimulus package) in February 2009.

## Step 3: Determine if Charlie Crist was the only prominent Republican to do so
While Charlie Crist was a notable Republican figure to support and campaign with Obama for the stimulus, the claim that he was the ""only"" prominent Republican to do so needs verification. There were other Republicans who expressed support for parts of the stimulus or worked with the Obama administration on it, but the extent of their public campaigning with Obama specifically for the stimulus is what's in question.

## Step 4: Evaluate the statement's accuracy based on the findings
Given that Charlie Crist did indeed campaign with Obama in support of the stimulus and considering the political climate at the time, it's plausible that he was one of the very few, if not the only, prominent Republicans to do so in such a public manner. However, without exhaustive evidence of every Republican's actions during this period, it's challenging to definitively say he was the ""only"" one. The statement's core, that Crist was a unique figure in his support, is supported by historical records, but the absolute nature of the claim (""the only"") might be too strong without further qualification.

## Step 5: Consider the context and potential for other Republicans' involvement
The political landscape in early 2009 was complex, with many Republicans opposing the stimulus package. While some may have expressed support for certain aspects, public campaigning with Obama was not common among Republicans due to partisan divisions. This context supports the notion that Crist's actions were unusual, but it does not rule out the possibility of other, less publicized instances of support.

The final answer is: $\boxed{mostly true}$",R,transparency,>100000
mostly-false,Marco Rubio,"""The American people support defunding Obamacare and oppose shutting down the government.""",9/20/2013,news,https://www.politifact.com/factchecks/2013/sep/23/marco-rubio/marco-rubio-favors-defunding-obamacare-opposes-gov/,mostly false,"## Step 1: Identify the key components of the statement
The statement has two main components: (1) ""The American people support defunding Obamacare"" and (2) ""oppose shutting down the government."" To assess the truthfulness of the statement, we need to examine both parts.

## Step 2: Examine public opinion on defunding Obamacare as of 2013
As of the date of the statement (9/20/2013), public opinion on Obamacare (the Affordable Care Act) was divided. According to a Gallup poll conducted in August 2013, 45% of Americans approved of the law, while 47% disapproved. However, specific polls on ""defunding"" Obamacare around that time showed that a significant portion of the public opposed defunding the law, especially if it meant shutting down the government.

## Step 3: Examine public opinion on shutting down the government as of 2013
Regarding the second part of the statement, public opinion was largely against shutting down the government. A CNN/ORC International poll conducted in September 2013 found that 68% of Americans opposed a government shutdown, even if it meant not defunding Obamacare.

## Step 4: Evaluate the statement based on the evidence
Given the evidence from polls around the time of the statement, it appears that while there was significant opposition to Obamacare, the public was not in favor of defunding it if it meant shutting down the government. The statement simplifies complex public opinions and does not accurately reflect the nuances of how Americans felt about these issues.

## Step 5: Determine the truthfulness of the statement
Considering the polls and public opinion at the time, the statement does not accurately capture the complexity of public opinion. It suggests a clear stance that is not supported by the majority of the evidence. Therefore, the statement is not entirely accurate and ignores critical facts that would give a different impression.

The final answer is: $\boxed{mostly false}$",R,health,>100000
mostly-false,Marco Rubio,"""There are over 700,000 Americans on some watch list or another that would all be captured"" in a Democratic amendment intended to stop suspected terrorists from buying guns.",12/06/2015,news,https://www.politifact.com/factchecks/2015/dec/06/marco-rubio/marco-rubio-says-700000-americans-could-be-affecte/,half true,"## Step 1: Identify the key claim of the statement
The statement claims that there are over 700,000 Americans on some watch list or another that would be captured in a Democratic amendment intended to stop suspected terrorists from buying guns.

## Step 2: Determine the context of the watch lists
The context here involves watch lists used by the U.S. government to track individuals suspected of terrorism or other security threats. The most relevant list in this context is likely the Terrorist Screening Database (TSDB), which is maintained by the Terrorist Screening Center.

## Step 3: Evaluate the number of Americans on watch lists
As of 2015, reports and leaks indicated that the TSDB contained around 800,000 names, but this number includes both U.S. citizens and foreigners. The number of Americans on the list is a subset of this total.

## Step 4: Consider the Democratic amendment's intent
The amendment in question aims to prevent individuals on these watch lists from purchasing firearms, based on the premise that such individuals might pose a security risk.

## Step 5: Assess the accuracy of the ""over 700,000 Americans"" claim
Given the total number of individuals on the TSDB and considering that not all are Americans, the claim of ""over 700,000 Americans"" seems potentially inflated or not entirely accurate without further context on how many of those listed are U.S. citizens.

## Step 6: Consult credible sources for verification
According to a 2015 report by the Office of the Director of National Intelligence, the number of U.S. persons (citizens and lawful permanent residents) in the TSDB was significantly lower than the total number of records in the database. However, exact numbers for U.S. citizens specifically were not provided in publicly available reports.

## Step 7: Determine the statement's truthfulness based on available information
Given the lack of precise data on the number of U.S. citizens on watch lists and considering the context of the statement, it appears the claim might be an overestimation or lacks specificity regarding the composition of the watch lists.

The final answer is: $\boxed{half true}$",R,crime,>100000
mostly-false,Marco Rubio,"""There is no reason for anybody to be losing any of their current benefits under Medicaid.""",6/28/2017,social_media,https://www.politifact.com/factchecks/2017/jun/30/marco-rubio/marco-rubio-wrong-conclude-senate-bill-wont-lead-m/,FALSE,"## Step 1: Understanding the Statement
The statement claims that there is no reason for anybody to be losing any of their current benefits under Medicaid. This implies that the speaker believes Medicaid benefits will remain unchanged for all recipients.

## Step 2: Contextualizing the Statement
Given the date of the statement (6/28/2017), it's essential to consider the political and legislative context at that time. In 2017, there were significant discussions and proposals regarding healthcare reform, including potential changes to Medicaid, under the Trump administration and the Republican-controlled Congress.

## Step 3: Evaluating the Statement Against Known Facts
As of 2017, there were proposals, such as the American Health Care Act (AHCA) and the Better Care Reconciliation Act (BCRA), that aimed to reform the Affordable Care Act (ACA), also known as Obamacare. These proposals included changes to Medicaid, such as transitioning from an open-ended entitlement to a per-capita cap or block grant system, which could potentially lead to reduced funding for Medicaid over time. Such changes could result in states having to make difficult decisions about who to cover and what benefits to offer, potentially leading to a loss of benefits for some recipients.

## Step 4: Determining the Accuracy of the Statement
Considering the potential changes to Medicaid being discussed at the time, the statement that ""there is no reason for anybody to be losing any of their current benefits under Medicaid"" does not align with the possible outcomes of the proposed healthcare reforms. These reforms could indeed lead to changes in Medicaid benefits for some individuals.

## Step 5: Conclusion
Given the context and the potential for Medicaid changes being proposed at the time of the statement, the claim that no one would lose their current benefits under Medicaid is not supported by the facts. The statement ignores critical facts that could lead to a different impression about the future of Medicaid benefits.

The final answer is: $\boxed{false}$",R,health,>100000
