verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
FALSE,Claire McCaskill,"""Nobody applies to the United States for refugee status. They apply to the United Nations.""",1/31/2017,testimony,https://www.politifact.com/factchecks/2017/apr/24/claire-mccaskill/mccaskill-doesnt-account-all-refugee-cases/,mostly false,"The statement is mostly false.

People can apply for refugee status directly to the United States government through the U.S. Department of State, and they can also register with the United Nations High Commissioner for Refugees (UNHCR) to be considered for resettlement in various countries, including the United States. The UNHCR does not process applications for refugee status to the United States; rather, it refers eligible cases to the U.S. government for consideration. Therefore, while the UNHCR plays a role in the refugee resettlement process, it is not the entity to which people apply for refugee status in the United States.",D,immigration,10000-50000
half-true,Connie Mack,"The Mack Penny Plan for the federal budget ""would balance our budget by 2019"" and ""continues to gain support.""",5/09/2012,campaign,https://www.politifact.com/factchecks/2012/jul/05/connie-mack/connie-mack-says-cutting-one-penny-out-every-/,mostly false,"Based on the given statement, it is mostly false. The Mack Penny Plan, proposed by Congressman Mick Mulvaney in 2012, did not gain widespread support and did not balance the federal budget by 2019. In fact, the plan was criticized by many for its deep spending cuts and lack of revenue increases, making it an unlikely solution for balancing the budget within the given timeframe.",R,economy,10000-50000
FALSE,Cory Booker,"""Farmer suicide rates are as high as they have been since the Great Depression.""",3/18/2019,news,https://www.politifact.com/factchecks/2019/mar/21/cory-booker/farmer-suicides-high-great-depression-no-data-says/,mostly false,"Based on my research, the statement is mostly false. While farmer suicide rates have been a concern in certain regions and countries, there is no definitive evidence to suggest that they have reached levels as high as during the Great Depression. According to the American Farm Bureau Federation, the suicide rate among farmers was 45 per 100,000 in 2016, which is lower than the national average of 14 per 100,000. However, some studies suggest that farmers may be at higher risk for suicide due to various stressors, including financial difficulties, weather-related losses, and isolation. But without more specific data, it is not accurate to claim that farmer suicide rates are currently as high as they were during the Great Depression.",D,economy,>100000
FALSE,Crossroads GPS,"""Millions could lose their health care coverage and be forced into a government pool"" under the new health care law.",5/16/2012,advertisement,https://www.politifact.com/factchecks/2012/may/21/crossroads-gps/crossroads-says-obama-broke-his-promise-health-car/,mostly false,"Based on the information provided, the statement is mostly false. While it is true that some people could lose their health care coverage under the Affordable Care Act (ACA), it is not accurate to say that ""millions"" would be forced into a government pool. In fact, the ACA created health insurance marketplaces where individuals could purchase insurance, and many were eligible for subsidies to help pay for it. The statement also fails to mention that many people gained coverage through the ACA, and that it expanded Medicaid coverage to millions more.",N,health,<100
mostly-false,Dan Patrick,"Leticia Van de Putte ""voted to stop schools from removing teachers convicted of a felony.""",10/22/2014,advertisement,https://www.politifact.com/factchecks/2014/oct/29/dan-patrick/dan-patrick-says-leticia-van-de-putte-voted-stop-s/,mostly false,"Based on available information, this statement is mostly false. While it is true that Leticia Van de Putte voted against a bill in 2009 that would have allowed school districts to terminate contracts of teachers who were convicted of a felony, the statement fails to mention that the bill also included provisions for teachers to be reinstated after completing their sentences and meeting certain conditions. The bill was intended to give school districts more flexibility in handling such situations, but opponents argued that it would unfairly target teachers and potentially deny students a quality education. The statement, as written, gives a misleading impression by implying that Van de Putte voted to prevent schools from removing felony-convicted teachers under any circumstances.",R,education,10000-50000
pants-fire,Dan Patrick,"""As chair of the Senate Education Committee, I led the charge to restore most of the education cuts from last session.""",8/28/2014,news,https://www.politifact.com/factchecks/2014/sep/15/dan-patrick/dan-patrick-voted-against-final-version-state-budg/,mostly true,"Based on the given statement and the recorded date, I would label it as ""mostly true"" with the following clarification: The statement is accurate but it does not specify which education cuts were restored or in which session they were made. Therefore, additional information is needed to fully understand the context of the statement.",R,education,10000-50000
half-true,David Axelrod,"When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.",6/19/2011,news,https://www.politifact.com/factchecks/2011/jun/22/david-axelrod/dems-say-when-mitt-romney-was-governor-massachuset/,mostly false,"Based on available information, the statement is mostly false. According to data from the Bureau of Labor Statistics, during Romney's tenure as governor from 2003 to 2007, Massachusetts ranked 36th in job growth. The statement's ranking of 47th out of 50 is inaccurate.",D,economy,5000-10000
half-true,David Dewhurst,"""Youve got almost twice as many cops in New York City as you do on our entire border. Thats nuts.""",5/12/2010,news,https://www.politifact.com/factchecks/2010/may/21/david-dewhurst/dewhurst-says-nypd-force-almost-twice-size-border-/,mostly false,"Based on the available information, the statement is mostly false.

The statement compares the number of cops in New York City to the number of cops on the entire U.S. border. According to the New York City Police Department, there were approximately 35,000 sworn officers in 2010. The U.S. Customs and Border Protection (CBP) reported having about 21,000 border patrol agents in 2010. However, the number of law enforcement personnel on the border is much larger when you include state and local agencies. The Texas Department of Public Safety, for example, had over 3,000 officers dedicated to border security in 2010. When you add up the numbers of CBP agents, Texas DPS officers, and other state and local law enforcement agencies, the total number of law enforcement personnel on the border is significantly higher than the number of",R,crime,1000-5000
mostly-true,David Dewhurst,"Says Dan Patrick ""supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.""",3/02/2014,advertisement,https://www.politifact.com/factchecks/2014/mar/14/david-dewhurst/dan-patrick-suggested-every-family-get-5000-vouche/,mostly false,"Based on the information provided, the statement is mostly false. Dan Patrick has advocated for school vouchers, but there is no record of him proposing a $5,000 taxpayer-funded voucher for car purchases.",R,transparency,1000-5000
half-true,David Perdue,"U.S. Senate candidate Jack Kingston voted for the ""Cash for Clunkers"" program.",5/17/2014,advertisement,https://www.politifact.com/factchecks/2014/jul/14/david-perdue/perdue-omits-detail-cash-clunkers-claim/,mostly true,"Based on available factual information, the statement is mostly true. Jack Kingston, a Republican U.S. Senate candidate from Georgia, did indeed vote for the ""Cash for Clunkers"" program when he was a member of the U.S. House of Representatives in 2009. The program, officially known as the Car Allowance Rebate System (CARS), was enacted into law on July 24, 2009. Kingston voted in favor of the bill on June 26, 2009. Therefore, the statement that ""U.S. Senate candidate Jack Kingston voted for the 'Cash for Clunkers' program"" is mostly true.",R,transparency,10000-50000
half-true,Donald Trump,"""Our companies are moving into Mexico more than almost any other place right now.""",8/19/2015,news,https://www.politifact.com/factchecks/2015/aug/27/donald-trump/trump-says-us-companies-moving-mexico-more-almost-/,mostly false,"Based on available information, this statement made by an executive during an earnings call on 8/19/2015, is most likely an overstatement. While there have been reports of increased investment in Mexico by U.S. companies, it is not accurate to say that ""Our companies are moving into Mexico more than almost any other place right now"" without providing specific data or context. This statement would be classified as mostly false.",R,economy,>100000
FALSE,Donald Trump,"Says the Steele dossier ""was responsible for starting"" Special Counsel Robert Muellers investigation into links between the Trump campaign and Russia.",7/23/2018,social_media,https://www.politifact.com/factchecks/2018/jul/23/donald-trump/donald-trump-falsely-says-new-carter-page-document/,mostly false,"The statement is mostly false. While the Steele dossier did provide some of the initial evidence that led the FBI to investigate the Trump campaign's ties to Russia, it was not the sole reason for the investigation. The FBI had been investigating Russian interference in the election since July 2016, and the dossier provided additional information that strengthened their case. Therefore, the statement oversimplifies the situation and ignores the context of the ongoing investigation before the dossier was even compiled.",R,transparency,>100000
mostly-true,Donald Trump,"Says Hillary Clinton ""promised, running for the Senate years ago, 200,000 jobs for upstate New York. ... Not only didn't they come, but they lost so many jobs.""",9/27/2016,campaign,https://www.politifact.com/factchecks/2016/oct/07/donald-trump/trump-clinton-promised-add-200k-jobs-upstate-new-y/,mostly false,"Based on available fact-checking information, the statement is mostly false. While it is true that Hillary Clinton did make a promise to create 200,000 jobs in upstate New York during her Senate campaign, the jobs were not all lost. In fact, during her time in the Senate, the region saw a net gain of over 100,000 jobs. The statement is misleading by implying that all of the promised jobs were lost, when in reality, some were created and the region saw overall job growth.",R,economy,>100000
TRUE,Donald Trump,"""Household income among Hispanic Americans has just set a new record high.""",9/29/2018,speech,https://www.politifact.com/factchecks/2018/nov/01/donald-trump/hispanic-household-income-record-high-donald-trump/,mostly true,"Based on the information available to me, I would label this statement as ""mostly true."" The statement is accurate in that household income among Hispanic Americans has reached a new record high. However, it would be helpful to provide additional context, such as the specific data source and the time period in question, to give a more complete picture.",R,race,>100000
pants-fire,Donald Trump,"""The first so-called second hand information Whistleblower got my phone conversation almost completely wrong.""",10/05/2019,social_media,https://www.politifact.com/factchecks/2019/oct/09/donald-trump/donald-trump-whistleblower-got-phone-call-almost-c/,mostly false,"Based on the information provided, the statement is mostly false. The reason being that the whistleblower did not have direct access to the phone conversation between President Trump and Ukrainian President Zelensky. The whistleblower's complaint was based on second-hand information from White House officials who had listened to the call. However, the statement does not acknowledge this important context and implies that the whistleblower's account was completely wrong, which is not the case.",R,transparency,>100000
half-true,Donald Trump,"""Long gas lines forming in North Korea.""",9/17/2017,social_media,https://www.politifact.com/factchecks/2017/sep/19/donald-trump/are-gas-lines-forming-north-korea/,implausible,"Based on the information available at the time of the statement, it is implausible. There have been no reports of long gas lines forming in North Korea. In fact, North Korea has been experiencing a fuel shortage, but this has not resulted in long lines at gas stations. The country's economy is heavily reliant on imports, and international sanctions have made it difficult for North Korea to obtain the fuel it needs. However, the lack of long gas lines does not mean that the situation is not serious or that the people of North Korea are not suffering. It simply means that the statement made by the person is not accurate.",R,war,>100000
half-true,Donald Trump,"""One in three women is sexually assaulted on the dangerous journey north.""",1/19/2019,speech,https://www.politifact.com/factchecks/2019/jan/25/donald-trump/trump-said-1-3-migrant-women-sexually-assaulted-jo/,mostly false,"Based on the available information, the statement is mostly false. The United Nations High Commissioner for Refugees (UNHCR) reported that 1 in 3 women among Syrian refugees have experienced violence, including sexual violence, but this does not necessarily occur during their journey north. The violence can also take place before or after their journey. Therefore, the statement is misleading as it implies that the sexual assaults occur exclusively during the journey, which is not the case.",R,crime,>100000
half-true,Donald Trump,"The Secure Communities Program and 287(g) immigration programs ""were programs that worked"" but were ""recklessly gutted"" by the Obama administration.",8/31/2016,speech,https://www.politifact.com/factchecks/2016/sep/06/donald-trump/trump-says-secure-communities-287g-immigration-pro/,mostly false,"Based on available information, this statement is mostly false. While the Secure Communities Program and 287(g) immigration programs were effective in identifying and removing certain criminal aliens from the United States, they also faced criticism for their broad scope and potential for separating families and communities. The Obama administration did indeed make changes to these programs, but it was not a ""reckless gutting"" as the statement suggests. The administration implemented more targeted and focused enforcement policies, prioritizing the removal of criminal aliens and those who posed a threat to national security. The statement omits important context and oversimplifies the complex issue of immigration enforcement.",R,immigration,>100000
pants-fire,Donald Trump,"""In New York state, if youre white, you have to go to the back of the line to get medical help.""",1/15/2022,speech,https://www.politifact.com/factchecks/2022/jan/27/donald-trump/no-new-york-has-not-delayed-covid-19-treatment-whi/,mostly false,"Based on my research, I would label this statement as mostly false. While there have been reports of racial disparities in healthcare access and quality in New York state, the statement oversimplifies the issue and ignores the complex factors at play. It is not accurate to say that white people have to go to the back of the line for medical help in New York state. The issue of healthcare disparities is multifaceted and requires a nuanced understanding of systemic issues, socioeconomic factors, and cultural barriers.",R,race,>100000
mostly-false,Donald Trump,"The Obama administration gave Iran ""$400 million in ransom payment cash.""",8/21/2016,speech,https://www.politifact.com/factchecks/2016/aug/24/donald-trump/donald-trump-calls-400-million-payment-iran-ransom/,mostly false,"Based on the available information, the statement is mostly false. While it is true that the United States made a payment of $400 million to Iran as part of a larger nuclear deal, it was not a ransom payment. The payment was part of a settlement of an decades-old dispute over military equipment that the United States had delivered to Iran prior to the 1979 Islamic Revolution. The payment was made in cash on a pallet, but this was not unusual for such transactions and was not evidence of a ransom payment. The statement is misleading because it implies that the payment was made in exchange for the release of American prisoners, but the two events were not directly related.",R,war,>100000
FALSE,Donald Trump,"Says ""Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvaniastreets, to prey all over this country.""",10/10/2018,speech,https://www.politifact.com/factchecks/2018/oct/31/donald-trump/donald-trumps-wild-number-sanctuary-city-criminal-/,mostly false,"Based on the information provided, the statement is mostly false. While it is true that Senator Bob Casey has supported sanctuary city policies, the statement exaggerates the potential danger posed by releasing ""thousands upon thousands of illegal alien criminals and vicious gang members"" by implying that they would all prey on Pennsylvanian streets and the country as a whole. In reality, the impact of sanctuary city policies on crime rates is a subject of ongoing debate and there is no conclusive evidence to suggest that they lead to a significant increase in crime. The statement also fails to provide any specific evidence or examples to support its claims.",R,immigration,>100000
FALSE,Donald Trump,"The stories from women saying he groped or forced himself on them ""largely have been debunked.""",10/19/2016,speech,https://www.politifact.com/factchecks/2016/oct/20/donald-trump/donald-trump-says-reports-sexual-assault-him-have-/,mostly false,"Based on the given statement and the recorded date, it is mostly false. There have been numerous reports of women accusing Donald Trump of inappropriate behavior, and many of these reports have not been debunked. In fact, some of these reports have been corroborated by multiple sources. Therefore, the statement that ""The stories from women saying he groped or forced himself on them 'largely have been debunked'"" is not accurate and ignores critical facts.",R,transparency,>100000
FALSE,Donald Trump,"""They never thought ... that I was going to release that call and I really had no choice because Adam Schiff made up a call.""",11/15/2019,news,https://www.politifact.com/factchecks/2019/nov/19/donald-trump/donald-trump-schiff-ukraine-timeline-phone-memo/,mostly false,"Based on the given statement, it is mostly false. The statement implies that Adam Schiff fabricated the contents of a phone call between President Trump and Ukrainian President Zelensky, leading to the release of the call transcript. However, Schiff was not the one who leaked the call or fabricated its contents. He was paraphrasing the call during a congressional hearing, using dramatic language to summarize the conversation. The actual call transcript was later released by the White House.",R,transparency,>100000
FALSE,Donald Trump,"""If you're from Syria and you're a Christian, you cannot come into this country"" as a refugee.",7/11/2015,speech,https://www.politifact.com/factchecks/2015/jul/20/donald-trump/donald-trump-says-if-youre-syria-and-christianyou-/,mostly false,"Based on the statement and the recorded date, I would label it as mostly false. The U.S. has accepted Christian refugees from Syria as part of its refugee resettlement program. However, the statement is misleading because it implies that no Christians from Syria can enter the U.S. as refugees at all, which is not the case. The U.S. refugee policy does not discriminate based on religion, and Christians from Syria have been among the refugees resettled in the U.S. since the start of the Syrian refugee crisis.",R,immigration,>100000
FALSE,Donald Trump,"Says Joe Biden ""is even talking about taking the wall down.""",8/27/2020,speech,https://www.politifact.com/factchecks/2020/aug/28/donald-trump/donald-trumps-false-rnc-claim-about-joe-biden-and-/,mostly false,"Based on available information, the statement is mostly false.

Joe Biden has indeed expressed his intention to reverse some of the policies of the Trump administration regarding immigration, including the construction of a wall along the U.S.-Mexico border. However, Biden has not explicitly stated that he intends to ""take the wall down"" entirely. He has instead pledged to halt construction and focus on other immigration policies. The statement, therefore, oversimplifies Biden's position and ignores the nuances of his stance on the issue.",R,immigration,>100000
FALSE,Donald Trump,"Says ""the New York Times wrote about"" Barack Obama wiretapping Donald Trump during the election.",3/15/2017,news,https://www.politifact.com/factchecks/2017/mar/16/donald-trump/donald-trump-says-he-learned-obama-tapped-his-phon/,mostly false,"Based on the statement and the recorded date, it is mostly false. The New York Times did report that intelligence agencies had intercepted communications involving Trump associates, but there is no evidence that Obama ordered the wiretapping of Trump or that there was a wiretap on Trump Tower. The FBI obtained a FISA warrant to monitor communications between Carter Page and Russian officials, but this was not a wiretap of Trump or his campaign headquarters. The statement is misleading because it implies that the New York Times reported that Obama ordered a wiretap of Trump, which is not the case.",R,transparency,>100000
pants-fire,Donald Trump,"Says as president he has ""total"" authority to re-open states amid the COVID-19 pandemic.",4/13/2020,other,https://www.politifact.com/factchecks/2020/apr/14/donald-trump/trumps-ridiculous-statement-about-total-authority-/,half true,"Based on the statement provided and the recorded date, I would label it as: half true.

The statement is partially accurate in that President Trump has expressed his belief that he has the authority to reopen states during the COVID-19 pandemic. However, it is important to note that this statement omits the context that the president's authority is limited by state governors and public health experts, and that the decision to reopen states ultimately rests with them. Therefore, the statement takes things out of context by implying that the president has ""total"" authority to make this decision without consideration of other factors.",R,health,>100000
mostly-true,Donald Trump,"The Jerusalem Embassy Act ""passed Congress by an overwhelming bipartisan majority and was reaffirmed by a unanimous vote of the Senate only six months ago.""",12/06/2017,speech,https://www.politifact.com/factchecks/2017/dec/06/donald-trump/donald-trump-correct-about-history-jerusalem-embas/,mostly false,"The statement is mostly false. The Jerusalem Embassy Act was indeed passed by a bipartisan majority in Congress in 1995, but it was never implemented due to various waivers and presidential signing statements. The most recent vote reaffirming the act was in 1997, not six months prior to the statement. Therefore, the statement is misleading as it implies that the act was recently reaffirmed when in fact it was over 20 years ago.",R,war,>100000
FALSE,Donald Trump,"""In seven years that (nuclear) deal will have expired, and Iran is free to go ahead and create nuclear weapons.""",4/30/2018,news,https://www.politifact.com/factchecks/2018/may/02/donald-trump/donald-trump-said-wrongly-iran-nuclear-deal-expire/,mostly false,"Based on the available information, the statement is mostly false. The Iran nuclear deal, officially known as the Joint Comprehensive Plan of Action (JCPOA), does not expire in seven years. Instead, certain provisions of the deal begin to phase out after 10 to 15 years. However, the core nuclear restrictions on Iran, including limits on uranium enrichment and heavy water production, remain in place indefinitely. Therefore, Iran is not free to create nuclear weapons after seven years as stated in the quote.",R,war,>100000
mostly-false,Donald Trump,"Says Georgias 5th congressional district, represented by John Lewis, is ""in horrible shape and falling apart (not to mention crime infested).""",1/14/2017,social_media,https://www.politifact.com/factchecks/2017/jan/15/donald-trump/trumps-john-lewis-crime-invested-atlanta/,mostly false,"Based on available information, I would label this statement as ""mostly false."" While it is true that the 5th congressional district in Georgia has experienced economic challenges and crime issues in certain areas, it is not accurate to label the entire district as being ""in horrible shape and falling apart"" or ""crime infested."" The statement oversimplifies the complex issues facing the district and ignores the progress and investments being made in many areas. Additionally, there is no factual basis for the statement's timing, as it was made without any specific evidence or data to support the claim.",R,crime,>100000
FALSE,Donald Trump,"""Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan.""",7/29/2018,social_media,https://www.politifact.com/factchecks/2018/jul/30/donald-trump/has-donald-trump-had-highest-poll-numbers-any-gop-/,implausible,"Based on the given statement and the recorded date, it is an implausible statement. There is no credible evidence to support the claim that the highest poll numbers in the history of the Republican Party were recorded at any point before or after the statement was made on 7/29/2018. This statement is not factually accurate and is detached from reality.",R,transparency,>100000
FALSE,Donald Trump,"""Our doctors get more money if somebody dies from COVID.  So what they do is they say, I'm sorry, but, you know, everybody dies of COVID.""",10/30/2020,campaign,https://www.politifact.com/factchecks/2020/nov/01/donald-trump/donald-trumps-false-claim-doctors-inflate-covid-19/,mostly false,"Based on available information, this statement is mostly false. While it is true that hospitals and doctors may receive additional funding for treating COVID-19 patients, especially those in intensive care units, there is no evidence to suggest that they are incentivized to misdiagnose or falsely attribute deaths to COVID-19 in order to receive more money. The statement oversimplifies a complex issue and ignores the ethical and regulatory frameworks that govern healthcare providers and institutions.",R,health,>100000
mostly-false,Donald Trump,"""Theres a tremendous tax that we pay when we (American businesses) go into China, whereas when China sells to us theres no tax.""",3/26/2016,news,https://www.politifact.com/factchecks/2016/mar/30/donald-trump/trump-miscasts-impact-trade-chinese-taxes/,mostly false,"Based on the information provided, the statement is mostly false. While it is true that China does not impose the same level of tariffs on exports to the United States as the United States imposes on imports from China, the statement overlooks the fact that China subsidizes its industries and engages in other unfair trade practices, such as intellectual property theft, which can result in significant costs for American businesses operating in China. Additionally, the statement does not account for the fact that China is the world's largest exporter, and American businesses often benefit from Chinese production and supply chains. Therefore, the statement provides an incomplete and misleading picture of the trade relationship between the United States and China.",R,economy,>100000
half-true,Donald Trump,"""Chrysler is leaving Mexico and moving back to Michigan.""",1/16/2018,speech,https://www.politifact.com/factchecks/2018/jan/18/donald-trump/trump-said-chrysler-leaving-mexico-it-isnt/,mostly false,"Based on the given statement and the recorded date, I would label it as ""mostly false."" While it is true that Chrysler has announced plans to invest $1 billion in its Michigan factories and create 2,000 jobs, it is not accurate to say that the company is ""leaving Mexico"" and ""moving back to Michigan."" Chrysler still has significant operations in Mexico, and the investment in Michigan does not necessarily mean a departure from Mexico.",R,economy,>100000
FALSE,Donald Trump,"""When asked about court-packing, Biden's staff immediately escorts the camera out.""",10/26/2020,social_media,https://www.politifact.com/factchecks/2020/oct/29/donald-trump/trump-campaign-uses-cherry-picked-video-attack-bid/,half true,"I cannot fact check this statement directly as I don't have access to the specific context or the source of the quote. However, based on the information provided, I would label it as ""half true."" The statement suggests that Biden's staff immediately escorted a camera out when asked about court-packing, but it does not provide any information about who asked the question or under what circumstances. Court-packing is a controversial topic, and it's not uncommon for political figures to avoid answering questions about it directly or to limit access to certain reporters or outlets. Therefore, while the statement may be partially accurate, it omits important context that would help evaluate its accuracy more fully.",R,transparency,>100000
half-true,Donald Trump,"Says Hillary Clinton once ""wanted a wall"" on the Mexican border.",8/05/2016,campaign,https://www.politifact.com/factchecks/2016/aug/15/donald-trump/donald-trump-right-hillary-clinton-once-wanted-wal/,mostly false,"Based on available information, the statement is mostly false. While it is true that Hillary Clinton did express support for increasing border security and using physical barriers in certain areas during her tenure as a Senator, she has consistently opposed the idea of a ""wall"" as proposed by Donald Trump during his presidential campaign. The statement fails to acknowledge this distinction and could mislead readers into believing that Clinton has advocated for the same type of border wall as Trump.",R,immigration,>100000
pants-fire,Donald Trump,"""We already have won"" the election.",11/04/2020,speech,https://www.politifact.com/factchecks/2020/nov/04/donald-trump/trump-falsely-and-prematurely-claims-2020-presiden/,implausible,"Based on the given statement and the recorded date, this statement is implausible. At the time of the statement, the election results were not yet finalized. Therefore, no candidate could have accurately claimed to have already won the election.",R,transparency,>100000
mostly-false,Donald Trump,"Goodyear Tires ""announced a BAN ON MAGA HATSThis is what the Radical Left Democrats do.""",8/19/2020,social_media,https://www.politifact.com/factchecks/2020/aug/19/donald-trump/calling-goodyear-dress-code-ban-maga-hats-mischara/,mostly false,"Based on available information, the statement is mostly false.

Goodyear Tire & Rubber Company did issue a statement on August 18, 2020, asking employees to refrain from wearing political attire in the workplace, including MAGA hats. However, the statement did not constitute a ban on MAGA hats as the statement suggests. The company also clarified that the statement was not a new policy but a reminder of the existing policy. The statement was made in response to a viral social media post that claimed Goodyear was promoting a ""Black Lives Matter"" list of preferred and non-preferred logos. The company denied this claim and stated that they welcome all associates to express their views outside of work.

Therefore, the statement is mostly false as it implies a complete ban on MAGA hats when in fact the company only asked employees to refrain from wearing political attire in",R,transparency,>100000
FALSE,Donald Trump,"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""",7/07/2017,social_media,https://www.politifact.com/factchecks/2017/jul/11/donald-trump/did-john-podesta-deny-cia-and-fbi-access-dnc-serve/,mostly false,"Based on available information, this statement is mostly false.

John Podesta, a former Hillary Clinton campaign chairman, did not have control over the Democratic National Committee (DNC) servers. The DNC servers were hacked by Russian operatives, and the DNC hired a cybersecurity firm, CrowdStrike, to investigate the breach. The FBI later took possession of the servers from CrowdStrike. There is no evidence that Podesta refused to give the servers to the FBI or the CIA.",R,transparency,>100000
FALSE,Donald Trump,"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.",7/16/2017,social_media,https://www.politifact.com/factchecks/2017/jul/17/donald-trump/trumps-false-claim-his-presidential-approval-ratin/,mostly true,"Based on the information provided, the statement is mostly true. The statement accurately reflects what President Trump said about his job approval poll numbers, but it does not provide any specific context or comparison to other presidents at the same point in their presidencies. However, the statement does not contain any misleading or false information.",R,economy,>100000
pants-fire,Donald Trump,"""Our African-American communities are absolutely in the worst shape they've ever been in before. Ever. Ever. Ever.""",9/20/2016,speech,https://www.politifact.com/factchecks/2016/sep/22/donald-trump/trumps-pants-fire-claim-blacks-are-absolutely-wors/,mostly false,"Based on available data, this statement is an exaggeration and lacks factual support. It is mostly false. The condition of African-American communities varies greatly depending on the specific location and socioeconomic factors. While there are certainly areas of poverty and high crime, there are also thriving communities with strong educational and economic opportunities. The statement oversimplifies a complex issue and ignores the progress that has been made in addressing racial disparities.",R,race,>100000
pants-fire,Donald Trump,"""Hillary Clinton says she wants to, raise taxes on the middle class. """,8/04/2016,campaign,https://www.politifact.com/factchecks/2016/aug/05/donald-trump/donald-trump-wrongly-says-hillary-clinton-wants-ra/,mostly false,"Based on the available information, the statement is mostly false. While it is true that Hillary Clinton has proposed certain tax policies that some argue could affect the middle class, her overall tax plan is generally considered to be revenue-neutral, meaning that it would not result in a net increase in taxes for most Americans. The claim that she ""wants to raise taxes on the middle class"" is an oversimplification that ignores the nuances of her tax proposals and the broader context of the debate over taxes and income inequality.",R,economy,>100000
FALSE,Donald Trump,"""The murder rate in our country is the highest its been in 47 years.""",2/07/2017,meeting,https://www.politifact.com/factchecks/2017/feb/08/donald-trump/donald-trump-wrong-murder-rate-highest-47-years/,mostly false,"Based on the given statement and the recorded date, it is mostly false. According to data from the FBI, the murder rate in the United States in 2016 was 4.9 per 100,000 people, which is lower than the rates in 1974, 1985, and 1999. Therefore, the statement that ""The murder rate in our country is the highest its been in 47 years"" is not accurate.",R,crime,>100000
FALSE,Donald Trump,"""There is no reason for these massive, deadly and costly forest fires in California except that forest management is so poor.""",11/10/2018,social_media,https://www.politifact.com/factchecks/2018/nov/12/donald-trump/trumps-overly-simplistic-and-false-claim-californi/,mostly false,"Based on the available information, the statement is mostly false. While forest management practices have been identified as contributing factors in some California wildfires, they are not the sole cause. Climate change, weather patterns, and other factors also play significant roles in the occurrence and intensity of these fires. The statement oversimplifies the complex issue and ignores the multiple factors involved.",R,environment,>100000
mostly-false,Donald Trump,"""The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.""",4/26/2017,social_media,https://www.politifact.com/factchecks/2017/apr/27/donald-trump/did-trade-deficit-cause-slow-growth-2016-donald-tr/,mostly true,"Based on the given statement and the recorded date, I would label it as ""mostly true"" with the following clarification:

The U.S. economy did experience its slowest growth since the Great Recession in 2016, with a Gross Domestic Product (GDP) growth rate of 1.6%. However, it's important to note that the trade deficits did not directly cause the slow economic growth in 2016. Instead, various factors such as a strong dollar, weak global demand, and low productivity contributed to the slow growth. The statement is mostly true, but it would be more accurate to say that the trade deficits were one of several factors that affected the economy in 2016.",R,economy,>100000
half-true,Donald Trump,"Says President Dwight Eisenhower ""moved 1.5 million illegal immigrants out of this country.""",11/10/2015,speech,https://www.politifact.com/factchecks/2015/nov/11/donald-trump/trump-eisenhower-deported-15-million-immigrants/,FALSE,"Label: false

Explanation:
President Dwight D. Eisenhower did not ""move 1.5 million illegal immigrants out of this country."" There is no credible historical evidence to support this claim. Eisenhower did implement Operation Wetback in 1954, which resulted in the deportation of approximately 1.3 million people, but the majority of those were Mexican nationals who entered the United States legally or overstayed their visas, not ""illegal immigrants"" as the statement suggests. The term ""illegal immigrant"" did not come into common use until the 1970s.",R,immigration,>100000
FALSE,Donald Trump,"Says Joe Biden ""said he never spoke to the Ukrainian company, and then the picture came out where he was playing golf with the company boss and Hunter"" Biden.",10/06/2019,social_media,https://www.politifact.com/factchecks/2019/oct/08/donald-trump/trump-claims-photo-shows-bidens-playing-golf-ukrai/,mostly false,"Based on the information provided, this statement is mostly false. While it is true that a photo exists of Joe Biden golfing with the boss of Burisma Holdings, Mykola Zlochevsky, in 2014, the statement fails to mention that the meeting was not related to Burisma or any business dealings. The meeting took place during an event where Biden was the guest of honor, and there is no evidence to suggest that any discussions about Burisma took place during the golf game. Therefore, the statement is misleading as it implies that the photo is evidence of some impropriety or quid pro quo between Biden and Burisma, when in fact there is no such evidence.",R,transparency,>100000
mostly-false,Donald Trump,"""122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield.""",3/07/2017,social_media,https://www.politifact.com/factchecks/2017/mar/07/donald-trump/donald-trump-wrongly-blames-barack-obama-former-gu/,mostly false,"Based on available and reliable fact-checking sources, the statement is mostly false. The Obama administration did transfer some prisoners from Guantanamo Bay to other countries, but there is no credible evidence that all 122 of them have returned to the battlefield. In fact, the number of recidivism cases among those transferred is relatively low. The statement is misleading and ignores critical facts that would give a different impression.",R,crime,>100000
