verdict,politician_name,statement,statement_date,statement_source,factcheck_analysis_link,mistral_verdict,mistral_reason,party,topic,average_views
mostly-true,David Dewhurst,"Says Dan Patrick ""supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.""",3/02/2014,advertisement,https://www.politifact.com/factchecks/2014/mar/14/david-dewhurst/dan-patrick-suggested-every-family-get-5000-vouche/,error,"Based on the given statement, source, and recorded date, I cannot determine its accuracy without further investigation. The statement made by David Dewhurst about Dan Patrick's position on a $5,000 taxpayer-funded voucher for car purchases is not explicitly documented or verified in any publicly available sources that I have access to at this time. Therefore, I cannot label this statement as true, false, or any other label based on the given information alone. It is important to note that political statements should always be fact-checked against reliable sources before accepting them as accurate.",R,transparency,1000-5000
half-true,David Perdue,"U.S. Senate candidate Jack Kingston voted for the ""Cash for Clunkers"" program.",5/17/2014,advertisement,https://www.politifact.com/factchecks/2014/jul/14/david-perdue/perdue-omits-detail-cash-clunkers-claim/,mostly true,"Based on the information provided, this statement can be labeled as mostly true. The Cash for Clunkers program was enacted in 2009, and Jack Kingston served in the U.S. House of Representatives from 1993 to 2015. While he was not in the Senate at the time of the program's passage, he did vote for it as a representative. Therefore, the statement is mostly true, but it should be noted that Kingston was not a senator when he voted for the program.",R,transparency,10000-50000
half-true,Donald Trump,"""Our companies are moving into Mexico more than almost any other place right now.""",8/19/2015,news,https://www.politifact.com/factchecks/2015/aug/27/donald-trump/trump-says-us-companies-moving-mexico-more-almost-/,half true,"Based on the given statement, source, and date, I would label it as: half true.

Explanation:

The statement made by Donald Trump on 8/19/2015 that ""Our companies are moving into Mexico more than almost any other place right now"" is partially accurate but omits important details. According to a report by the Economic Policy Institute, between 2000 and 2014, Mexico was the second most popular destination for US foreign direct investment (FDI) after Canada. However, it's important to note that the US also has significant FDI in other countries such as China, the United Kingdom, and Germany. Therefore, while it's true that US companies are moving into Mexico, it's not accurate to say that they are doing so more than almost any other place without providing additional context.",R,economy,>100000
FALSE,Donald Trump,"Says the Steele dossier ""was responsible for starting"" Special Counsel Robert Muellers investigation into links between the Trump campaign and Russia.",7/23/2018,social_media,https://www.politifact.com/factchecks/2018/jul/23/donald-trump/donald-trump-falsely-says-new-carter-page-document/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The Steele dossier was one of the factors that led the FBI to investigate the Trump campaign's ties to Russia, but it was not the sole reason for the investigation. The investigation began in July 2016, months before the dossier was compiled, and was based on information from multiple sources. Trump's statement oversimplifies the situation and ignores the other factors that contributed to the investigation.",R,transparency,>100000
mostly-true,Donald Trump,"Says Hillary Clinton ""promised, running for the Senate years ago, 200,000 jobs for upstate New York. ... Not only didn't they come, but they lost so many jobs.""",9/27/2016,campaign,https://www.politifact.com/factchecks/2016/oct/07/donald-trump/trump-clinton-promised-add-200k-jobs-upstate-new-y/,mostly false,"Based on the given statement from Donald Trump during his campaign rally on 9/27/2016, the statement is mostly false. While it is true that Hillary Clinton did promise to create 200,000 jobs in upstate New York when she ran for the Senate in 2000, the jobs did not all disappear as Trump claimed. According to a report by the Albany Business Review, Clinton's promise was to create or preserve 200,000 jobs over ten years, and the region actually gained jobs during that period. However, it is also true that the job growth was not as robust as Clinton had hoped, and some industries did experience job losses. Therefore, the statement is mostly false because it oversimplifies the situation and ignores the nuances of the job growth in upstate New York during the time period in question.",R,economy,>100000
TRUE,Donald Trump,"""Household income among Hispanic Americans has just set a new record high.""",9/29/2018,speech,https://www.politifact.com/factchecks/2018/nov/01/donald-trump/hispanic-household-income-record-high-donald-trump/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

According to the U.S. Census Bureau, median household income among Hispanic Americans did reach a new record high of $50,463 in 2016 (the most recent data available at the time of Trump's statement). However, it is important to note that this statistic refers to median household income, not average household income, which can be influenced by extreme values. Additionally, while the statement is accurate, it does not provide any context about the overall economic trends or factors contributing to this increase in income.",R,race,>100000
pants-fire,Donald Trump,"""The first so-called second hand information Whistleblower got my phone conversation almost completely wrong.""",10/05/2019,social_media,https://www.politifact.com/factchecks/2019/oct/09/donald-trump/donald-trump-whistleblower-got-phone-call-almost-c/,mostly false,"Based on the information provided, this statement can be labeled as ""mostly false."" While it is true that President Trump has claimed that the whistleblower's account of his phone conversation with Ukrainian President Zelensky was inaccurate, the label of ""mostly false"" is appropriate because the statement does not acknowledge that the whistleblower's complaint was based on more than just the phone call itself. The complaint also included information from other sources, some of which has been corroborated by subsequent reporting. Therefore, while it is true that the whistleblower may have gotten some details of the phone conversation wrong, it is not accurate to label the entire complaint as ""second hand information"" that was ""almost completely wrong"" when other sources were also involved.",R,transparency,>100000
half-true,Donald Trump,"""Long gas lines forming in North Korea.""",9/17/2017,social_media,https://www.politifact.com/factchecks/2017/sep/19/donald-trump/are-gas-lines-forming-north-korea/,implausible,"Based on the given statement, source, and recorded date, I would label it as implausible. There is no credible evidence to support the claim of long gas lines forming in North Korea, especially given the context of the statement being made by Donald Trump during this time period. The United States and other countries had imposed strict sanctions on North Korea, which would have made it difficult for the country to import enough fuel to sustain its economy, let alone cause long gas lines. Additionally, there was no media coverage or reports of such an event occurring during this time.",R,war,>100000
half-true,Donald Trump,"""One in three women is sexually assaulted on the dangerous journey north.""",1/19/2019,speech,https://www.politifact.com/factchecks/2019/jan/25/donald-trump/trump-said-1-3-migrant-women-sexually-assaulted-jo/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" The statement is not entirely accurate because the frequency of sexual assaults against women on the journey north is not one in three, according to various studies and reports. While sexual violence is a serious issue for many women migrating through Central America and Mexico, the exact number is not well-established and varies depending on the source. The statement also lacks context, as it does not specify which journey north the statement refers to, and there are multiple migration routes with different levels of risk. Therefore, the statement is mostly false.",R,crime,>100000
half-true,Donald Trump,"The Secure Communities Program and 287(g) immigration programs ""were programs that worked"" but were ""recklessly gutted"" by the Obama administration.",8/31/2016,speech,https://www.politifact.com/factchecks/2016/sep/06/donald-trump/trump-says-secure-communities-287g-immigration-pro/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The Secure Communities Program and 287(g) immigration programs were controversial and faced criticism from immigrant rights groups and some local governments. However, it is not accurate to say that they ""worked"" and were ""recklessly gutted"" without providing more context. The Obama administration did announce the end of Secure Communities in 2014 and phased it out over several years, but it was replaced with the Priority Enforcement Program, which focused on targeting criminals and threats to public safety. The 287(g) program, which allows local law enforcement to enforce federal immigration laws, continues to operate. Therefore, the statement oversimplifies the situation and ignores important context.",R,immigration,>100000
pants-fire,Donald Trump,"""In New York state, if youre white, you have to go to the back of the line to get medical help.""",1/15/2022,speech,https://www.politifact.com/factchecks/2022/jan/27/donald-trump/no-new-york-has-not-delayed-covid-19-treatment-whi/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While there have been reports of racial disparities in healthcare access and treatment in New York and other states, the statement made by Donald Trump oversimplifies the issue and ignores the complex factors contributing to these disparities. It is not accurate to say that white people have to go to the back of the line for medical help in New York state. The statement also lacks specific evidence to support it.",R,race,>100000
mostly-false,Donald Trump,"The Obama administration gave Iran ""$400 million in ransom payment cash.""",8/21/2016,speech,https://www.politifact.com/factchecks/2016/aug/24/donald-trump/donald-trump-calls-400-million-payment-iran-ransom/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The payment to Iran was not a ransom payment, but rather a settlement of a decades-old dispute over an abandoned military base and frozen Iranian funds. The payment was made in cash, but it was not a ransom payment for the release of American prisoners. The mischaracterization of the payment as a ransom payment is a political narrative that lacks factual support.",R,war,>100000
FALSE,Donald Trump,"Says ""Bob Casey voted in favor of deadly sanctuary cities that released thousands upon thousands of illegal alien criminals and vicious gang members to prey on Pennsylvaniastreets, to prey all over this country.""",10/10/2018,speech,https://www.politifact.com/factchecks/2018/oct/31/donald-trump/donald-trumps-wild-number-sanctuary-city-criminal-/,mostly false,"Based on the given statement from Donald Trump during a campaign rally on 10/10/2018, the statement is mostly false. While it is true that Senator Bob Casey has supported sanctuary cities, the statement omits important context. The statement implies that these sanctuary cities released ""thousands upon thousands of illegal alien criminals and vicious gang members"" to prey on Pennsylvania streets, but there is no evidence to support this claim. The statement also does not specify which sanctuary cities Casey has supported or what the specific implications of that support are. Therefore, the statement is mostly false.",R,immigration,>100000
FALSE,Donald Trump,"The stories from women saying he groped or forced himself on them ""largely have been debunked.""",10/19/2016,speech,https://www.politifact.com/factchecks/2016/oct/20/donald-trump/donald-trump-says-reports-sexual-assault-him-have-/,mostly false,"Based on the given statement from Donald Trump on 10/19/2016, the statement is mostly false. There have been numerous allegations of inappropriate behavior by Trump towards women that have not been debunked. While some allegations have been contested or lack concrete evidence, many have been corroborated by multiple sources. Therefore, it is inaccurate to claim that ""the stories from women saying he groped or forced himself on them 'largely have been debunked'"".",R,transparency,>100000
FALSE,Donald Trump,"""They never thought ... that I was going to release that call and I really had no choice because Adam Schiff made up a call.""",11/15/2019,news,https://www.politifact.com/factchecks/2019/nov/19/donald-trump/donald-trump-schiff-ukraine-timeline-phone-memo/,mostly false,"Based on the given statement from Donald Trump on 11/15/2019, I would label it as mostly false. The statement implies that Adam Schiff fabricated the contents of a call between President Trump and Ukrainian President Zelensky, leading Trump to release the call transcript. However, this is not accurate. While Schiff paraphrased parts of the call during a congressional hearing, he clearly stated that he was not reading a verbatim transcript. Trump had the call transcript all along and could have released it at any time before Schiff's hearing. Therefore, Trump's statement misleadingly implies that Schiff directly caused the release of the call transcript, which is not the case.",R,transparency,>100000
FALSE,Donald Trump,"""If you're from Syria and you're a Christian, you cannot come into this country"" as a refugee.",7/11/2015,speech,https://www.politifact.com/factchecks/2015/jul/20/donald-trump/donald-trump-says-if-youre-syria-and-christianyou-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is not an accurate reflection of U.S. refugee policy. While it is true that the number of Syrian refugees admitted to the U.S. has been a topic of controversy and debate, and that Christians have made up a smaller percentage of Syrian refugees than other religious groups, the statement that ""you cannot come into this country"" as a Syrian Christian refugee is not accurate. The U.S. has admitted Syrian refugees of all religions, including Christians, since the start of the Syrian refugee crisis.",R,immigration,>100000
FALSE,Donald Trump,"Says Joe Biden ""is even talking about taking the wall down.""",8/27/2020,speech,https://www.politifact.com/factchecks/2020/aug/28/donald-trump/donald-trumps-false-rnc-claim-about-joe-biden-and-/,half true,"Based on the given statement, source, and recorded date, I would label it as:
half true

Explanation:
The statement is partially accurate in that Joe Biden has expressed his intention to modify or alter the border wall construction project initiated by the Trump administration. However, Biden has not explicitly stated that he intends to ""take the wall down"" entirely. The statement is missing some important context and nuance.",R,immigration,>100000
FALSE,Donald Trump,"Says ""the New York Times wrote about"" Barack Obama wiretapping Donald Trump during the election.",3/15/2017,news,https://www.politifact.com/factchecks/2017/mar/16/donald-trump/donald-trump-says-he-learned-obama-tapped-his-phon/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The New York Times never reported that President Barack Obama ordered a wiretap of Trump Tower. The FBI requested a warrant from the Foreign Intelligence Surveillance Court to monitor communications involving a Trump campaign adviser, Carter Page, but there is no evidence that the president was aware of the request or the subsequent surveillance. Trump's statement is misleading and ignores critical facts.",R,transparency,>100000
pants-fire,Donald Trump,"Says as president he has ""total"" authority to re-open states amid the COVID-19 pandemic.",4/13/2020,other,https://www.politifact.com/factchecks/2020/apr/14/donald-trump/trumps-ridiculous-statement-about-total-authority-/,half true,"Based on the given statement, source, and date, I would label it as: half true.

The statement is partially accurate because President Trump does have some authority to influence the reopening of states during the COVID-19 pandemic. However, it is important to note that the ultimate decision to reopen rests with each state's governor. The statement is missing this critical detail, which could give a misleading impression.",R,health,>100000
mostly-true,Donald Trump,"The Jerusalem Embassy Act ""passed Congress by an overwhelming bipartisan majority and was reaffirmed by a unanimous vote of the Senate only six months ago.""",12/06/2017,speech,https://www.politifact.com/factchecks/2017/dec/06/donald-trump/donald-trump-correct-about-history-jerusalem-embas/,mostly false,"The statement made by Donald Trump on 12/6/2017 regarding the Jerusalem Embassy Act is mostly false. The Jerusalem Embassy Act was indeed passed by a bipartisan majority in Congress in 1995, but it was never implemented due to various administrative and diplomatic reasons. The most recent vote on this issue in Congress was in 2015, when a resolution was passed urging the Obama administration to delay the implementation of the act. This resolution passed with a bipartisan majority, but it was not a new passage of the act itself. Therefore, the statement that the act was ""reaffirmed by a unanimous vote of the Senate only six months ago"" is misleading and inaccurate.",R,war,>100000
FALSE,Donald Trump,"""In seven years that (nuclear) deal will have expired, and Iran is free to go ahead and create nuclear weapons.""",4/30/2018,news,https://www.politifact.com/factchecks/2018/may/02/donald-trump/donald-trump-said-wrongly-iran-nuclear-deal-expire/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The Joint Comprehensive Plan of Action (JCPOA), also known as the Iran nuclear deal, does not expire in seven years. In fact, most of its provisions have no expiration date. The deal aims to prevent Iran from developing nuclear weapons in exchange for relief from international sanctions. The deal's implementation day was on January 16, 2016, and the United States withdrew from it on May 8, 2018. Therefore, the statement is mostly false because it misrepresents the terms of the Iran nuclear deal.",R,war,>100000
mostly-false,Donald Trump,"Says Georgias 5th congressional district, represented by John Lewis, is ""in horrible shape and falling apart (not to mention crime infested).""",1/14/2017,social_media,https://www.politifact.com/factchecks/2017/jan/15/donald-trump/trumps-john-lewis-crime-invested-atlanta/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that some areas in the 5th congressional district of Georgia have experienced economic challenges and crime issues, it is an oversimplification and mischaracterization to label the entire district as ""in horrible shape and falling apart"" and ""crime infested."" The statement lacks specificity and context, and there is no factual evidence provided to support such a broad and negative assessment. Additionally, it is important to note that Donald Trump made this statement during a heated political dispute with Congressman John Lewis, and such a statement could be seen as a political attack rather than an objective assessment.",R,crime,>100000
FALSE,Donald Trump,"""Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan.""",7/29/2018,social_media,https://www.politifact.com/factchecks/2018/jul/30/donald-trump/has-donald-trump-had-highest-poll-numbers-any-gop-/,implausible,"Based on the given statement, source, and recorded date, I would label it as implausible. There is no credible evidence to support the claim that Donald Trump's poll numbers are the highest in the history of the Republican Party, including for presidents like Abraham Lincoln and Ronald Reagan. This claim is not supported by any factual data or evidence.",R,transparency,>100000
FALSE,Donald Trump,"""Our doctors get more money if somebody dies from COVID.  So what they do is they say, I'm sorry, but, you know, everybody dies of COVID.""",10/30/2020,campaign,https://www.politifact.com/factchecks/2020/nov/01/donald-trump/donald-trumps-false-claim-doctors-inflate-covid-19/,mostly false,"Based on the given statement from Donald Trump on 10/30/2020, the statement is mostly false. The statement implies that doctors receive more money if a patient dies from COVID-19, which is not entirely accurate. Some healthcare payment models, such as fee-for-service, do not incentivize doctors to cause harm or death to their patients. However, there are other payment models, like bundled payments, that could potentially incentivize doctors to provide less care to terminally ill patients, but it's important to note that these models are not specific to COVID-19 and are not the primary driver of healthcare decisions. The statement also ignores the fact that doctors and healthcare professionals have a professional and ethical obligation to provide the best possible care to their patients, regardless of financial incentives.",R,health,>100000
mostly-false,Donald Trump,"""Theres a tremendous tax that we pay when we (American businesses) go into China, whereas when China sells to us theres no tax.""",3/26/2016,news,https://www.politifact.com/factchecks/2016/mar/30/donald-trump/trump-miscasts-impact-trade-chinese-taxes/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While it is true that China has a lower corporate tax rate than the United States, it is not accurate to say that there is no tax when China sells to the US. China imposes various taxes on exports, including value-added tax and consumption tax. Additionally, the US government imposes import taxes on certain Chinese goods, known as tariffs. Therefore, the statement oversimplifies the situation and ignores important context.",R,economy,>100000
half-true,Donald Trump,"""Chrysler is leaving Mexico and moving back to Michigan.""",1/16/2018,speech,https://www.politifact.com/factchecks/2018/jan/18/donald-trump/trump-said-chrysler-leaving-mexico-it-isnt/,mostly false,"Based on the given statement, source, and date, I would label it as ""mostly false."" While it is true that Chrysler has announced plans to invest $1 billion in its Michigan factories and add 2,000 jobs, it is not accurate to say that the company is ""leaving Mexico"" and ""moving back to Michigan."" Chrysler still has significant operations in Mexico, and the company has not announced any plans to leave the country.",R,economy,>100000
FALSE,Donald Trump,"""When asked about court-packing, Biden's staff immediately escorts the camera out.""",10/26/2020,social_media,https://www.politifact.com/factchecks/2020/oct/29/donald-trump/trump-campaign-uses-cherry-picked-video-attack-bid/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Biden's staff may have escorted a camera out of a press conference when asked about court-packing, it does not necessarily mean that Biden himself refused to answer the question or that he has a hidden agenda regarding court-packing. The statement ignores critical context and information that would give a different impression.",R,transparency,>100000
half-true,Donald Trump,"Says Hillary Clinton once ""wanted a wall"" on the Mexican border.",8/05/2016,campaign,https://www.politifact.com/factchecks/2016/aug/15/donald-trump/donald-trump-right-hillary-clinton-once-wanted-wal/,mostly false,"Based on the given statement, source, and date, I would label it as mostly false. While it is true that Hillary Clinton did express support for increasing border security and using physical barriers in certain areas, she did not call for a ""wall"" along the entire Mexican border as Donald Trump has proposed. The two positions are not equivalent.",R,immigration,>100000
pants-fire,Donald Trump,"""We already have won"" the election.",11/04/2020,speech,https://www.politifact.com/factchecks/2020/nov/04/donald-trump/trump-falsely-and-prematurely-claims-2020-presiden/,FALSE,"Based on the given statement, source, and date, I would label it as: false.

At the time of the statement on 11/4/2020, the election results were not final, and several key battleground states were still in the process of counting votes. Therefore, it was not accurate for Donald Trump to claim that they had already won the election.",R,transparency,>100000
mostly-false,Donald Trump,"Goodyear Tires ""announced a BAN ON MAGA HATSThis is what the Radical Left Democrats do.""",8/19/2020,social_media,https://www.politifact.com/factchecks/2020/aug/19/donald-trump/calling-goodyear-dress-code-ban-maga-hats-mischara/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement is partially accurate in that Goodyear did issue a statement asking employees not to wear political attire to work, including MAGA hats. However, the statement is misleading as it implies that Goodyear specifically targeted MAGA hats and that this is an action of the ""Radical Left Democrats,"" when in fact Goodyear is a private company and the statement was issued before the 2020 Democratic National Convention.",R,transparency,>100000
FALSE,Donald Trump,"Says John Podesta ""refused to give the DNC server to the FBI and the CIA. Disgraceful!""",7/07/2017,social_media,https://www.politifact.com/factchecks/2017/jul/11/donald-trump/did-john-podesta-deny-cia-and-fbi-access-dnc-serve/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The statement is partially accurate in that John Podesta did not have direct control over the DNC server, but it ignores critical facts. The FBI did not request access to the DNC server from John Podesta, but rather through the DNC itself. The DNC refused the FBI's access to the server until after the election, and the CIA reportedly had access to a copy of the DNC emails obtained by hackers. Therefore, the statement is misleading as it implies that Podesta refused to give the server to the FBI and CIA directly.",R,transparency,>100000
FALSE,Donald Trump,"Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.",7/16/2017,social_media,https://www.politifact.com/factchecks/2017/jul/17/donald-trump/trumps-false-claim-his-presidential-approval-ratin/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

Donald Trump's statement that his job approval poll numbers are ""not bad"" relative to other presidents at this point in their presidency is mostly true. According to polling data from Gallup, as of July 16, 2017, Trump's job approval rating was 42%, which is lower than the average approval rating for presidents at this point in their presidency (50%). However, Trump's approval rating is higher than that of some presidents, such as Harry S. Truman (32%) and Lyndon B. Johnson (47%), at the same point in their presidencies. Therefore, Trump's statement that his approval ratings are ""not bad"" relative to other presidents is mostly true, but it would be more accurate to say that they are better than some presidents but worse than the average.",R,economy,>100000
pants-fire,Donald Trump,"""Our African-American communities are absolutely in the worst shape they've ever been in before. Ever. Ever. Ever.""",9/20/2016,speech,https://www.politifact.com/factchecks/2016/sep/22/donald-trump/trumps-pants-fire-claim-blacks-are-absolutely-wors/,implausible,"Based on the given statement, source, and recorded date, I would label it as:
implausible.

The statement is not supported by facts or data, and it is an overgeneralization that does not accurately reflect the conditions of all African-American communities in the United States. The statement also ignores the progress that has been made in addressing racial disparities and improving the lives of many African Americans. Therefore, the statement is implausible.",R,race,>100000
pants-fire,Donald Trump,"""Hillary Clinton says she wants to, raise taxes on the middle class. """,8/04/2016,campaign,https://www.politifact.com/factchecks/2016/aug/05/donald-trump/donald-trump-wrongly-says-hillary-clinton-wants-ra/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that Hillary Clinton has proposed certain tax policies that some might consider a tax increase for the middle class, her overall tax plan is not solely focused on raising taxes for this demographic. In fact, her plan includes tax cuts for middle-income families, as well as measures to reduce the tax burden on the working class. Therefore, the statement made by Donald Trump oversimplifies Clinton's tax proposals and ignores the nuances of her plan.",R,economy,>100000
FALSE,Donald Trump,"""The murder rate in our country is the highest its been in 47 years.""",2/07/2017,meeting,https://www.politifact.com/factchecks/2017/feb/08/donald-trump/donald-trump-wrong-murder-rate-highest-47-years/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. The murder rate in the United States has not been the highest in 47 years. According to data from the Federal Bureau of Investigation, the murder rate in 2016 was the highest since 2011, but it was still lower than the rates in the late 1980s and early 1990s. Therefore, Trump's statement is misleading and ignores critical facts that would give a different impression.",R,crime,>100000
FALSE,Donald Trump,"""There is no reason for these massive, deadly and costly forest fires in California except that forest management is so poor.""",11/10/2018,social_media,https://www.politifact.com/factchecks/2018/nov/12/donald-trump/trumps-overly-simplistic-and-false-claim-californi/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While forest management is an important factor in reducing the risk of forest fires, it is not the sole cause of the massive and deadly forest fires in California. Climate change, weather patterns, and other factors also play significant roles. Trump's statement ignores these critical facts and gives a misleading impression.",R,environment,>100000
mostly-false,Donald Trump,"""The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.""",4/26/2017,social_media,https://www.politifact.com/factchecks/2017/apr/27/donald-trump/did-trade-deficit-cause-slow-growth-2016-donald-tr/,mostly true,"Based on the given statement, source, and recorded date, I would label it as ""mostly true"" with the following explanation:

The U.S. economy did experience its slowest growth in five years in 2016, with a Gross Domestic Product (GDP) growth rate of 1.6%. However, it's important to note that this statement does not provide the full context of the economic situation. While the 1.6% GDP growth rate was the slowest since 2011, it still represented an expansion of the economy. Additionally, the statement implies that trade deficits were the primary cause of the slow economic growth, but other factors such as a strong dollar, low oil prices, and weak business investment also played a role. Therefore, while the statement is mostly true in terms of the economic growth rate, it is missing some important context and may give an incomplete or misleading impression.",R,economy,>100000
half-true,Donald Trump,"Says President Dwight Eisenhower ""moved 1.5 million illegal immigrants out of this country.""",11/10/2015,speech,https://www.politifact.com/factchecks/2015/nov/11/donald-trump/trump-eisenhower-deported-15-million-immigrants/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that President Dwight D. Eisenhower did implement a program to deport millions of Mexican immigrants in the 1950s, it was not a mass deportation of ""illegal immigrants"" as the statement suggests. The program, known as ""Operation Wetback,"" was primarily focused on encouraging voluntary departures and was not a large-scale, systematic effort to deport every undocumented immigrant in the country. The majority of those who were deported were Mexican farm laborers who had entered the United States without authorization but were not considered ""illegal immigrants"" in the same way that the term is used today. Therefore, the statement is mostly false because it oversimplifies the historical context and mischaracterizes the nature of the deportations during the Eisenhower administration.",R,immigration,>100000
FALSE,Donald Trump,"Says Joe Biden ""said he never spoke to the Ukrainian company, and then the picture came out where he was playing golf with the company boss and Hunter"" Biden.",10/06/2019,social_media,https://www.politifact.com/factchecks/2019/oct/08/donald-trump/trump-claims-photo-shows-bidens-playing-golf-ukrai/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While it is true that a picture exists of Joe Biden golfing with the boss of Burisma Holdings, Mykola Zlochevsky, in 2014, the statement omits important context. The golf game took place in 2014, before Biden became Vice President and was leading the Obama administration's Ukraine policy. Therefore, the statement implies that the golf game had some improper influence on Biden's actions regarding Burisma while he was Vice President, which is not supported by the facts.",R,transparency,>100000
mostly-false,Donald Trump,"""122 vicious prisoners, released by the Obama Administration from Gitmo, have returned to the battlefield.""",3/07/2017,social_media,https://www.politifact.com/factchecks/2017/mar/07/donald-trump/donald-trump-wrongly-blames-barack-obama-former-gu/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" While there have been cases of former Guantanamo detainees re-engaging in terrorist activities, the number is much smaller than 122 and there is no credible evidence to suggest that all of them were released during the Obama Administration. The statement is partially accurate in that there have been instances of recidivism among former detainees, but it omits important details and takes things out of context by implying that all of the 122 individuals mentioned were released under Obama and have returned to the battlefield.",R,crime,>100000
TRUE,Donald Trump,"""Senator Cryin Chuck Schumer fought hard against the Bad Iran Deal, even going at it with President Obama, & then Voted AGAINST it! Now he says I should not have terminated the deal""",5/10/2018,social_media,https://www.politifact.com/factchecks/2018/may/24/donald-trump/schumer-once-opposed-iran-nuclear-deal-he-now-supp/,mostly false,"Based on the given statement, source, and recorded date, I would label it as mostly false. While it is true that Senator Chuck Schumer opposed the Iran nuclear deal during the negotiations and criticized it publicly, he ultimately voted in favor of it when it came to a vote in the Senate in 2015. Therefore, the statement that ""he then Voted AGAINST it"" is false. Additionally, Trump's statement implies that Schumer's earlier opposition was insincere or hypocritical, but there is no evidence to support that claim.",R,war,>100000
half-true,Donald Trump,"Says Deborah Birx ""traveled a great distance to see her family for Thanksgiving, only to have them call the police and turn her in. She then ... resigned.""",3/29/2021,statement,https://www.politifact.com/factchecks/2021/mar/30/donald-trump/donald-trump-embellishes-details-dr-deborah-birxs-/,mostly false,"Based on the given statement, source, and recorded date, I would label it as ""mostly false."" The statement implies that Deborah Birx traveled a great distance to see her family for Thanksgiving and was turned in by them, leading to her resignation. However, there is no credible evidence to support this claim. While Birx did resign in late 2020, there is no reported incident of her being turned in by her family or any issues related to travel during the Thanksgiving holiday. Therefore, the statement contains an element of truth (Birx did resign), but ignores critical facts that would give a different impression.",R,transparency,>100000
mostly-false,Donald Trump,"Says Hillary Clinton ""gave up 20 percent of America's uranium supply to Russia.""",9/28/2016,speech,https://www.politifact.com/factchecks/2016/sep/30/donald-trump/nuclear-claim-donald-trump-says-hillary-clinton-ga/,mostly false,"Based on the given statement, source, and recorded date, this statement can be labeled as mostly false.

The statement made by Donald Trump during the second presidential debate on 9/28/2016, that ""Hillary Clinton 'gave up 20 percent of America's uranium supply to Russia'"" is mostly false. While it is true that the State Department, under Hillary Clinton's tenure, approved the sale of a majority stake in Uranium One to Rosatom, the Russian atomic energy agency, in 2010, there is no evidence that 20 percent of America's uranium supply was given to Russia. The approval of the sale did not transfer ownership of uranium mines in the United States to Russia, but rather allowed Rosatom to acquire a controlling stake in Uranium One, which had mining interests in Kazakhstan and Mongolia. The uranium produced in the United States was not affected by this sale.",R,war,>100000
mostly-false,Donald Trump,"""We hadnt had a (car) plant built in years  in decades, actually. And now we have many plants being built all throughout the United States.""",6/30/2019,speech,https://www.politifact.com/factchecks/2019/jul/09/donald-trump/donald-trump-touts-new-car-plants-america-overlook/,mostly true,"Based on the given statement from Donald Trump on 6/30/2019, the statement is mostly true. Trump's statement that ""We hadnt had a (car) plant built in years  in decades, actually. And now we have many plants being built all throughout the United States"" is mostly true, but it requires some clarification.

Trump's statement is accurate in that there was a significant decline in new car plant construction in the United States in the years leading up to his presidency. According to the Center for Automotive Research, only one new greenfield automotive assembly plant was built in the United States between 2009 and 2018. However, Trump's statement is missing some important context.

Since Trump took office in 2017, several new car plants have been announced or are under construction in the United States. For example, Toyota and Mazda announced plans to build a new joint-venture plant in Alabama in 2018, and Volkswagen announced plans to build a new electric vehicle plant in Tennessee in 2019. However, many of the plants that are currently being built were announced or broke ground before Trump took office.

Therefore, while Trump's statement that ""we have many plants being built all throughout the United States"" is mostly true, it is missing some important context about when these plants were announced or broke ground.",R,economy,>100000
